,subj_idx,response,rt,showprog_c,progress_c,progress_c2
175601,269,1,0.595045739,0.5,-0.4,0.16
175611,269,1,0.524318,0.5,-0.383333333,0.146944444
175621,269,1,0.699079204,0.5,-0.366666667,0.134444444
175631,269,1,0.473090294,0.5,-0.35,0.1225
175641,269,1,0.49114042,0.5,-0.333333333,0.111111111
175651,269,1,0.431509191,0.5,-0.316666667,0.100277778
175661,269,1,0.633646025,0.5,-0.3,0.09
175671,269,1,0.595230116,0.5,-0.283333333,0.080277778
175681,269,1,0.592874148,0.5,-0.266666667,0.071111111
175691,269,1,0.53137,0.5,-0.25,0.0625
175701,269,1,0.696438,0.5,-0.233333333,0.054444444
175711,269,1,0.305740468,0.5,-0.216666667,0.046944444
175721,269,1,0.42136079,0.5,-0.2,0.04
175731,269,1,0.560210423,0.5,-0.183333333,0.033611111
175741,269,1,0.470011722,0.5,-0.166666667,0.027777778
175751,269,1,0.61611124,0.5,-0.15,0.0225
175761,269,1,0.386822644,0.5,-0.133333333,0.017777778
175771,269,1,0.481648651,0.5,-0.116666667,0.013611111
175781,269,1,0.500153195,0.5,-0.1,0.01
175791,269,1,0.394015857,0.5,-0.083333333,0.006944444
175801,269,1,0.434074186,0.5,-0.066666667,0.004444444
175811,269,1,0.45034459,0.5,-0.05,0.0025
175821,269,1,0.28278938,0.5,-0.033333333,0.001111111
175831,269,1,0.600877521,0.5,-0.016666667,0.000277778
175841,269,1,0.401463905,0.5,0,0
175851,269,1,0.499533326,0.5,0.016666667,0.000277778
175861,269,0,0.360654958,0.5,0.033333333,0.001111111
175871,269,1,0.707295096,0.5,0.033333333,0.001111111
175881,269,1,0.655692547,0.5,0.05,0.0025
175891,269,1,0.561394055,0.5,0.066666667,0.004444444
175901,269,1,0.596649169,0.5,0.083333333,0.006944444
175911,269,1,0.35632352,0.5,0.1,0.01
175921,269,1,0.521689823,0.5,0.116666667,0.013611111
175931,269,1,0.348958,0.5,0.133333333,0.017777778
175941,269,1,0.43615691,0.5,0.15,0.0225
175951,269,1,0.37568467,0.5,0.166666667,0.027777778
175961,269,1,0.492363991,0.5,0.183333333,0.033611111
175971,269,1,0.432800468,0.5,0.2,0.04
175981,269,1,0.400793657,0.5,0.216666667,0.046944444
175991,269,1,0.37898,0.5,0.233333333,0.054444444
176001,269,1,0.440013429,0.5,0.25,0.0625
176011,269,1,0.383962901,0.5,0.266666667,0.071111111
176021,269,1,0.462169558,0.5,0.283333333,0.080277778
176031,269,1,0.503511,0.5,0.3,0.09
176041,269,1,0.427704163,0.5,0.316666667,0.100277778
176051,269,1,0.661460869,0.5,0.333333333,0.111111111
176061,269,1,0.344822933,0.5,0.35,0.1225
176071,269,1,0.44044614,0.5,0.366666667,0.134444444
176081,269,1,0.415454378,0.5,0.383333333,0.146944444
176091,269,1,0.651151477,0.5,0.4,0.16
176101,269,1,0.440155,0.5,0.416666667,0.173611111
176111,269,1,0.29422,0.5,0.433333333,0.187777778
176121,269,1,0.545565894,0.5,0.45,0.2025
176131,269,1,0.649551,0.5,0.466666667,0.217777778
176141,269,1,0.44214214,0.5,0.483333333,0.233611111
176151,269,1,0.594728392,-0.5,-0.5,0.25
176161,269,1,0.467011778,-0.5,-0.483333333,0.233611111
176171,269,1,0.487227716,-0.5,-0.466666667,0.217777778
176191,269,1,0.455610147,-0.5,-0.45,0.2025
176201,269,1,0.631869,-0.5,-0.433333333,0.187777778
176211,269,1,0.735098479,-0.5,-0.416666667,0.173611111
176221,269,1,0.523613435,-0.5,-0.4,0.16
176231,269,1,0.538246101,-0.5,-0.383333333,0.146944444
176241,269,1,0.576375221,-0.5,-0.366666667,0.134444444
176251,269,1,0.43804233,-0.5,-0.35,0.1225
176261,269,1,0.418996756,-0.5,-0.333333333,0.111111111
176271,269,1,0.31889939,-0.5,-0.316666667,0.100277778
176281,269,1,0.552898941,-0.5,-0.3,0.09
176291,269,1,0.302359123,-0.5,-0.283333333,0.080277778
176301,269,1,0.49656391,-0.5,-0.266666667,0.071111111
176311,269,0,0.486031752,-0.5,-0.25,0.0625
176321,269,1,0.588247204,-0.5,-0.25,0.0625
176331,269,1,0.464657556,-0.5,-0.233333333,0.054444444
176341,269,1,0.414700533,-0.5,-0.216666667,0.046944444
176351,269,1,0.591093191,-0.5,-0.2,0.04
176361,269,1,0.587102659,-0.5,-0.183333333,0.033611111
176371,269,1,0.415148,-0.5,-0.166666667,0.027777778
176381,269,1,0.642342784,-0.5,-0.15,0.0225
176391,269,1,0.436557877,-0.5,-0.133333333,0.017777778
176401,269,1,0.616663796,-0.5,-0.116666667,0.013611111
176411,269,1,0.593444836,-0.5,-0.1,0.01
176421,269,1,0.570622683,-0.5,-0.1,0.01
176431,269,1,0.52996149,-0.5,-0.083333333,0.006944444
176441,269,1,0.566981354,-0.5,-0.066666667,0.004444444
176451,269,1,0.576012156,-0.5,-0.05,0.0025
176461,269,1,0.588403109,-0.5,-0.033333333,0.001111111
176471,269,1,0.367320262,-0.5,-0.016666667,0.000277778
176481,269,1,0.527532627,-0.5,0,0
176491,269,1,0.584185283,-0.5,0.016666667,0.000277778
176511,269,1,0.420595781,-0.5,0.033333333,0.001111111
176521,269,0,0.455928,-0.5,0.05,0.0025
176531,269,1,0.50864518,-0.5,0.066666667,0.004444444
176541,269,1,0.532685,-0.5,0.083333333,0.006944444
176551,269,1,0.3791397,-0.5,0.1,0.01
176561,269,1,0.425854912,-0.5,0.116666667,0.013611111
176571,269,0,0.592258251,-0.5,0.133333333,0.017777778
176581,269,1,0.579012011,-0.5,0.15,0.0225
176591,269,1,0.498883692,-0.5,0.166666667,0.027777778
176601,269,1,0.4798719,-0.5,0.183333333,0.033611111
176611,269,1,0.473902719,-0.5,0.2,0.04
176621,269,1,0.539242487,-0.5,0.2,0.04
176631,269,1,0.676257585,-0.5,0.216666667,0.046944444
176641,269,1,0.485624914,-0.5,0.233333333,0.054444444
176651,269,1,0.442411824,-0.5,0.25,0.0625
176661,269,1,0.541447605,-0.5,0.266666667,0.071111111
176671,269,1,0.42773894,-0.5,0.283333333,0.080277778
176681,269,1,0.602702685,-0.5,0.3,0.09
176691,269,1,0.528723483,-0.5,0.316666667,0.100277778
176701,269,1,0.614332904,-0.5,0.333333333,0.111111111
176711,269,1,0.476187953,-0.5,0.35,0.1225
176721,269,1,0.572059677,-0.5,0.366666667,0.134444444
176731,269,1,0.417452854,-0.5,0.383333333,0.146944444
176741,269,1,0.569043234,-0.5,0.4,0.16
176751,269,1,0.357023504,-0.5,0.416666667,0.173611111
176761,269,1,0.496809997,-0.5,0.433333333,0.187777778
176771,269,1,0.433829591,-0.5,0.45,0.2025
176781,269,1,0.44749646,-0.5,0.466666667,0.217777778
176791,269,1,0.470434056,-0.5,0.483333333,0.233611111
176801,269,1,0.40629563,-0.5,-0.5,0.25
176811,269,1,0.397874443,-0.5,-0.483333333,0.233611111
176821,269,1,0.499834706,-0.5,-0.466666667,0.217777778
176831,269,1,0.545804801,-0.5,-0.45,0.2025
176841,269,1,0.514177865,-0.5,-0.433333333,0.187777778
176851,269,1,0.309987613,-0.5,-0.416666667,0.173611111
176861,269,1,0.654625214,-0.5,-0.4,0.16
176871,269,1,0.29756793,-0.5,-0.383333333,0.146944444
176881,269,1,0.618804199,-0.5,-0.366666667,0.134444444
176891,269,1,0.469966,-0.5,-0.35,0.1225
176901,269,1,0.462766678,-0.5,-0.333333333,0.111111111
176911,269,1,0.405295873,-0.5,-0.316666667,0.100277778
176921,269,1,0.540997196,-0.5,-0.3,0.09
176931,269,1,0.453446711,-0.5,-0.283333333,0.080277778
176941,269,1,0.305730534,-0.5,-0.266666667,0.071111111
176951,269,1,0.374293236,-0.5,-0.25,0.0625
176961,269,1,0.310224541,-0.5,-0.233333333,0.054444444
176971,269,1,0.556308434,-0.5,-0.216666667,0.046944444
176981,269,1,0.487147514,-0.5,-0.2,0.04
176991,269,1,0.565995253,-0.5,-0.183333333,0.033611111
177001,269,1,0.288381528,-0.5,-0.166666667,0.027777778
177011,269,1,0.389838,-0.5,-0.15,0.0225
177021,269,1,0.516764,-0.5,-0.133333333,0.017777778
177031,269,1,0.542809935,-0.5,-0.116666667,0.013611111
177041,269,1,0.502213999,-0.5,-0.1,0.01
177051,269,1,0.60468411,-0.5,-0.083333333,0.006944444
177061,269,1,0.362892755,-0.5,-0.066666667,0.004444444
177071,269,1,0.527247815,-0.5,-0.05,0.0025
177081,269,1,0.573068903,-0.5,-0.033333333,0.001111111
177091,269,1,0.562849065,-0.5,-0.016666667,0.000277778
177101,269,1,0.362779658,-0.5,0,0
177111,269,1,0.63802732,-0.5,0.016666667,0.000277778
177121,269,1,0.452257,-0.5,0.016666667,0.000277778
177131,269,1,0.471771157,-0.5,0.033333333,0.001111111
177141,269,1,0.581810044,-0.5,0.05,0.0025
177151,269,1,0.677378981,-0.5,0.066666667,0.004444444
177161,269,1,0.520096548,-0.5,0.083333333,0.006944444
177171,269,1,0.59780967,-0.5,0.1,0.01
177181,269,1,0.669843483,-0.5,0.116666667,0.013611111
177191,269,1,0.404892489,-0.5,0.133333333,0.017777778
177201,269,1,0.44539543,-0.5,0.15,0.0225
177211,269,1,0.514152692,-0.5,0.166666667,0.027777778
177221,269,1,0.507377645,-0.5,0.183333333,0.033611111
177231,269,1,0.401114277,-0.5,0.2,0.04
177241,269,1,0.588602,-0.5,0.216666667,0.046944444
177251,269,1,0.435084904,-0.5,0.216666667,0.046944444
177261,269,1,0.456111966,-0.5,0.233333333,0.054444444
177271,269,1,0.51581706,-0.5,0.25,0.0625
177281,269,1,0.59256562,-0.5,0.266666667,0.071111111
177291,269,1,0.553921832,-0.5,0.283333333,0.080277778
177301,269,1,0.49975237,-0.5,0.3,0.09
177311,269,1,0.417329031,-0.5,0.316666667,0.100277778
177321,269,1,0.420553534,-0.5,0.333333333,0.111111111
177331,269,1,0.439798804,-0.5,0.35,0.1225
177341,269,1,0.423208884,-0.5,0.366666667,0.134444444
177351,269,1,0.702205,-0.5,0.383333333,0.146944444
177361,269,1,0.640881445,-0.5,0.4,0.16
177371,269,1,0.463004067,-0.5,0.416666667,0.173611111
177381,269,0,0.397561,-0.5,0.433333333,0.187777778
177391,269,1,0.506563198,-0.5,0.45,0.2025
177401,269,1,0.743197962,-0.5,0.466666667,0.217777778
177411,269,1,0.48547085,-0.5,0.483333333,0.233611111
177421,269,1,0.394590834,0.5,-0.5,0.25
177431,269,0,0.45866613,0.5,-0.483333333,0.233611111
177441,269,1,0.503281377,0.5,-0.483333333,0.233611111
177451,269,1,0.474729477,0.5,-0.466666667,0.217777778
177461,269,1,0.626184918,0.5,-0.45,0.2025
177471,269,1,0.294117,0.5,-0.433333333,0.187777778
177481,269,1,0.43701407,0.5,-0.416666667,0.173611111
177491,269,1,0.389722674,0.5,-0.4,0.16
177501,269,0,0.424603462,0.5,-0.383333333,0.146944444
177511,269,1,0.667638645,0.5,-0.383333333,0.146944444
177521,269,1,0.587858486,0.5,-0.366666667,0.134444444
177531,269,1,0.350099587,0.5,-0.35,0.1225
177541,269,1,0.555702492,0.5,-0.333333333,0.111111111
177551,269,1,0.506117776,0.5,-0.316666667,0.100277778
177561,269,1,0.43568311,0.5,-0.3,0.09
177571,269,1,0.512097363,0.5,-0.283333333,0.080277778
177581,269,0,0.320610505,0.5,-0.266666667,0.071111111
177591,269,1,0.649415,0.5,-0.266666667,0.071111111
177601,269,1,0.491696066,0.5,-0.25,0.0625
177611,269,1,0.470202294,0.5,-0.233333333,0.054444444
177621,269,1,0.579257,0.5,-0.216666667,0.046944444
177631,269,0,0.280886,0.5,-0.2,0.04
177641,269,1,0.53029771,0.5,-0.2,0.04
177651,269,1,0.59716,0.5,-0.183333333,0.033611111
177661,269,1,0.55520325,0.5,-0.166666667,0.027777778
177671,269,1,0.541201,0.5,-0.15,0.0225
177681,269,1,0.655291831,0.5,-0.133333333,0.017777778
177691,269,1,0.562596,0.5,-0.116666667,0.013611111
177701,269,1,0.606917503,0.5,-0.1,0.01
177711,269,1,0.731577268,0.5,-0.083333333,0.006944444
177721,269,1,0.564568215,0.5,-0.066666667,0.004444444
177731,269,1,0.699388,0.5,-0.05,0.0025
177741,269,1,0.496555996,0.5,-0.033333333,0.001111111
177751,269,1,0.576513894,0.5,-0.016666667,0.000277778
177771,269,1,0.396473868,0.5,0,0
177781,269,1,0.544383623,0.5,0.016666667,0.000277778
177791,269,1,0.344285581,0.5,0.033333333,0.001111111
177801,269,1,0.621427397,0.5,0.05,0.0025
177811,269,1,0.497252482,0.5,0.066666667,0.004444444
177821,269,1,0.48294989,0.5,0.083333333,0.006944444
177831,269,1,0.607282532,0.5,0.1,0.01
177841,269,1,0.417906,0.5,0.116666667,0.013611111
177851,269,1,0.41465239,0.5,0.133333333,0.017777778
177861,269,0,0.302287,0.5,0.15,0.0225
177871,269,1,0.470164594,0.5,0.15,0.0225
177881,269,1,0.532299588,0.5,0.166666667,0.027777778
177891,269,1,0.334675779,0.5,0.183333333,0.033611111
177901,269,1,0.366787818,0.5,0.2,0.04
177911,269,1,0.437232034,0.5,0.216666667,0.046944444
177921,269,1,0.367917214,0.5,0.233333333,0.054444444
177931,269,1,0.544076751,0.5,0.25,0.0625
177941,269,1,0.59962211,0.5,0.266666667,0.071111111
177951,269,1,0.549888,0.5,0.283333333,0.080277778
177961,269,1,0.586577792,0.5,0.3,0.09
177971,269,1,0.308705,0.5,0.316666667,0.100277778
177981,269,1,0.516629225,0.5,0.333333333,0.111111111
177991,269,1,0.56130988,0.5,0.35,0.1225
178001,269,1,0.460588043,0.5,0.366666667,0.134444444
178011,269,1,0.665706677,0.5,0.383333333,0.146944444
178021,269,1,0.434640889,0.5,0.4,0.16
178031,269,1,0.377218959,0.5,0.416666667,0.173611111
178041,269,1,0.467742041,0.5,0.433333333,0.187777778
178051,269,1,0.3058156,0.5,0.45,0.2025
178061,269,1,0.651934,0.5,0.466666667,0.217777778
178071,269,1,0.463171498,0.5,0.483333333,0.233611111
178081,269,1,0.459999682,-0.5,-0.5,0.25
178091,269,1,0.56613624,-0.5,-0.483333333,0.233611111
178101,269,1,0.510035385,-0.5,-0.466666667,0.217777778
178111,269,1,0.433347311,-0.5,-0.45,0.2025
178121,269,1,0.38187593,-0.5,-0.433333333,0.187777778
178131,269,1,0.497314743,-0.5,-0.416666667,0.173611111
178141,269,1,0.604167221,-0.5,-0.4,0.16
178151,269,1,0.422468565,-0.5,-0.383333333,0.146944444
178161,269,1,0.367990776,-0.5,-0.366666667,0.134444444
178171,269,1,0.36258878,-0.5,-0.35,0.1225
178181,269,0,0.417462663,-0.5,-0.333333333,0.111111111
178191,269,1,0.473550553,-0.5,-0.333333333,0.111111111
178201,269,1,0.443815807,-0.5,-0.316666667,0.100277778
178211,269,1,0.481021667,-0.5,-0.3,0.09
178221,269,1,0.51906445,-0.5,-0.283333333,0.080277778
178231,269,1,0.387542955,-0.5,-0.266666667,0.071111111
178241,269,1,0.410072811,-0.5,-0.25,0.0625
178251,269,1,0.551012987,-0.5,-0.233333333,0.054444444
178261,269,1,0.53862858,-0.5,-0.216666667,0.046944444
178271,269,1,0.60370439,-0.5,-0.2,0.04
178281,269,1,0.583509,-0.5,-0.183333333,0.033611111
178291,269,1,0.44482647,-0.5,-0.166666667,0.027777778
178301,269,1,0.550300831,-0.5,-0.15,0.0225
178311,269,1,0.370601852,-0.5,-0.133333333,0.017777778
178321,269,0,0.483028,-0.5,-0.116666667,0.013611111
178331,269,0,0.53829297,-0.5,-0.1,0.01
178341,269,1,0.367701788,-0.5,-0.083333333,0.006944444
178351,269,1,0.432094891,-0.5,-0.066666667,0.004444444
178361,269,1,0.553541925,-0.5,-0.05,0.0025
178371,269,1,0.602602273,-0.5,-0.033333333,0.001111111
178381,269,0,0.395221926,-0.5,-0.016666667,0.000277778
178391,269,1,0.300055,-0.5,-0.016666667,0.000277778
178401,269,1,0.344371,-0.5,0,0
178411,269,1,0.551456846,-0.5,0.016666667,0.000277778
178421,269,1,0.715796208,-0.5,0.033333333,0.001111111
178431,269,1,0.387656372,-0.5,0.05,0.0025
178441,269,1,0.503376585,-0.5,0.066666667,0.004444444
178461,269,1,0.197249532,-0.5,0.083333333,0.006944444
178471,269,1,0.572521,-0.5,0.1,0.01
178481,269,1,0.512594194,-0.5,0.1,0.01
178491,269,1,0.44530713,-0.5,0.116666667,0.013611111
178501,269,1,0.406110336,-0.5,0.133333333,0.017777778
178511,269,1,0.495470084,-0.5,0.133333333,0.017777778
178521,269,1,0.57529215,-0.5,0.15,0.0225
178531,269,1,0.737328,-0.5,0.166666667,0.027777778
178541,269,1,0.503437,-0.5,0.183333333,0.033611111
178551,269,1,0.669830746,-0.5,0.2,0.04
178561,269,1,0.391464,-0.5,0.216666667,0.046944444
178571,269,1,0.43546783,-0.5,0.233333333,0.054444444
178581,269,1,0.450863,-0.5,0.25,0.0625
178591,269,1,0.533051344,-0.5,0.266666667,0.071111111
178601,269,1,0.452781813,-0.5,0.283333333,0.080277778
178611,269,0,0.467103737,-0.5,0.3,0.09
178621,269,1,0.452733842,-0.5,0.316666667,0.100277778
178631,269,1,0.616150163,-0.5,0.333333333,0.111111111
178641,269,1,0.432628311,-0.5,0.35,0.1225
178651,269,1,0.55773299,-0.5,0.366666667,0.134444444
178661,269,1,0.494931376,-0.5,0.383333333,0.146944444
178671,269,1,0.52237291,-0.5,0.4,0.16
178681,269,0,0.589685346,-0.5,0.416666667,0.173611111
178691,269,1,0.344262017,-0.5,0.433333333,0.187777778
178701,269,1,0.61050364,-0.5,0.45,0.2025
178711,269,1,0.597730989,-0.5,0.466666667,0.217777778
178721,269,0,0.544054748,-0.5,0.483333333,0.233611111
178731,269,1,0.475041976,0.5,-0.5,0.25
178741,269,0,0.453658,0.5,-0.483333333,0.233611111
178751,269,1,0.74428069,0.5,-0.483333333,0.233611111
178761,269,1,0.564568442,0.5,-0.466666667,0.217777778
178771,269,1,0.554351847,0.5,-0.45,0.2025
178781,269,1,0.57206053,0.5,-0.433333333,0.187777778
178791,269,1,0.538064312,0.5,-0.416666667,0.173611111
178801,269,1,0.397639364,0.5,-0.4,0.16
178811,269,1,0.402037784,0.5,-0.383333333,0.146944444
178821,269,1,0.426871248,0.5,-0.366666667,0.134444444
178831,269,1,0.41985983,0.5,-0.35,0.1225
178841,269,1,0.414276,0.5,-0.333333333,0.111111111
178851,269,1,0.497853043,0.5,-0.316666667,0.100277778
178861,269,1,0.534214815,0.5,-0.3,0.09
178871,269,1,0.368059863,0.5,-0.283333333,0.080277778
178881,269,1,0.400283052,0.5,-0.266666667,0.071111111
178891,269,1,0.41016928,0.5,-0.25,0.0625
178901,269,1,0.562258272,0.5,-0.233333333,0.054444444
178911,269,1,0.587184809,0.5,-0.216666667,0.046944444
178921,269,0,0.567791329,0.5,-0.2,0.04
178931,269,1,0.42163301,0.5,-0.2,0.04
178941,269,1,0.561819457,0.5,-0.183333333,0.033611111
178951,269,1,0.393503975,0.5,-0.166666667,0.027777778
178961,269,1,0.526387212,0.5,-0.15,0.0225
178971,269,1,0.310228514,0.5,-0.133333333,0.017777778
178981,269,1,0.74864692,0.5,-0.116666667,0.013611111
178991,269,1,0.687711357,0.5,-0.1,0.01
179001,269,1,0.724461219,0.5,-0.083333333,0.006944444
179011,269,1,0.48902561,0.5,-0.066666667,0.004444444
179021,269,1,0.469623018,0.5,-0.05,0.0025
179031,269,1,0.61079418,0.5,-0.033333333,0.001111111
179041,269,1,0.53170372,0.5,-0.016666667,0.000277778
179051,269,1,0.492801333,0.5,0,0
179061,269,1,0.47695453,0.5,0.016666667,0.000277778
179071,269,1,0.406444378,0.5,0.033333333,0.001111111
179081,269,1,0.428961525,0.5,0.05,0.0025
179091,269,1,0.393891539,0.5,0.066666667,0.004444444
179101,269,1,0.302710329,0.5,0.083333333,0.006944444
179111,269,1,0.40996224,0.5,0.1,0.01
179121,269,1,0.412597516,0.5,0.116666667,0.013611111
179131,269,0,0.34707724,0.5,0.133333333,0.017777778
179141,269,1,0.525647822,0.5,0.133333333,0.017777778
179151,269,1,0.421437595,0.5,0.15,0.0225
179161,269,1,0.434121,0.5,0.166666667,0.027777778
179171,269,1,0.539530131,0.5,0.183333333,0.033611111
179181,269,1,0.42818214,0.5,0.2,0.04
179191,269,1,0.416144898,0.5,0.216666667,0.046944444
179201,269,1,0.409703814,0.5,0.233333333,0.054444444
179211,269,1,0.475860413,0.5,0.25,0.0625
179221,269,1,0.461912814,0.5,0.266666667,0.071111111
179231,269,1,0.354934504,0.5,0.283333333,0.080277778
179241,269,1,0.627208454,0.5,0.3,0.09
179251,269,1,0.441173527,0.5,0.3,0.09
179261,269,1,0.448274,0.5,0.316666667,0.100277778
179271,269,1,0.385325022,0.5,0.333333333,0.111111111
179281,269,1,0.496384984,0.5,0.35,0.1225
179291,269,1,0.315374867,0.5,0.366666667,0.134444444
179301,269,1,0.208831696,0.5,0.383333333,0.146944444
179311,269,1,0.509151099,0.5,0.4,0.16
179321,269,1,0.520908928,0.5,0.416666667,0.173611111
179331,269,1,0.558036931,0.5,0.433333333,0.187777778
179341,269,1,0.437574561,0.5,0.45,0.2025
179351,269,1,0.47704054,0.5,0.466666667,0.217777778
179361,269,1,0.42160698,0.5,0.483333333,0.233611111
179381,269,1,0.547903152,0.5,-0.5,0.25
179391,269,1,0.482410938,0.5,-0.483333333,0.233611111
179401,269,1,0.507161117,0.5,-0.466666667,0.217777778
179411,269,1,0.620849555,0.5,-0.45,0.2025
179421,269,1,0.3960005,0.5,-0.433333333,0.187777778
179431,269,1,0.38361421,0.5,-0.416666667,0.173611111
179441,269,1,0.506513094,0.5,-0.4,0.16
179451,269,1,0.613790012,0.5,-0.383333333,0.146944444
179461,269,1,0.476905792,0.5,-0.366666667,0.134444444
179471,269,1,0.512241737,0.5,-0.35,0.1225
179481,269,1,0.479996675,0.5,-0.333333333,0.111111111
179491,269,1,0.436306616,0.5,-0.316666667,0.100277778
179501,269,1,0.559222005,0.5,-0.3,0.09
179511,269,1,0.520169544,0.5,-0.283333333,0.080277778
179521,269,1,0.536435646,0.5,-0.266666667,0.071111111
179531,269,1,0.30013013,0.5,-0.25,0.0625
179541,269,1,0.424301171,0.5,-0.233333333,0.054444444
179551,269,1,0.424549796,0.5,-0.216666667,0.046944444
179561,269,1,0.501992978,0.5,-0.2,0.04
179571,269,1,0.631947689,0.5,-0.183333333,0.033611111
179581,269,1,0.46833012,0.5,-0.166666667,0.027777778
179591,269,1,0.555337599,0.5,-0.15,0.0225
179601,269,1,0.578882154,0.5,-0.133333333,0.017777778
179611,269,1,0.507871959,0.5,-0.116666667,0.013611111
179621,269,1,0.633486255,0.5,-0.1,0.01
179631,269,0,0.641130647,0.5,-0.083333333,0.006944444
179651,269,1,0.424144578,0.5,-0.083333333,0.006944444
179661,269,1,0.442993,0.5,-0.066666667,0.004444444
179681,269,0,0.442676835,0.5,-0.05,0.0025
179691,269,1,0.724563709,0.5,-0.05,0.0025
179701,269,0,0.451192767,0.5,-0.033333333,0.001111111
179711,269,0,0.466894182,0.5,-0.033333333,0.001111111
179721,269,1,0.694368221,0.5,-0.033333333,0.001111111
179731,269,1,0.70435489,0.5,-0.016666667,0.000277778
179741,269,1,0.499445485,0.5,0,0
179761,269,1,0.021422296,0.5,0.016666667,0.000277778
179771,269,1,0.418764,0.5,0.033333333,0.001111111
179781,269,0,0.44269865,0.5,0.05,0.0025
179801,269,1,0.0325,0.5,0.05,0.0025
179811,269,1,0.704423834,0.5,0.066666667,0.004444444
179821,269,1,0.554505309,0.5,0.083333333,0.006944444
179831,269,1,0.626028964,0.5,0.1,0.01
179841,269,1,0.682002802,0.5,0.116666667,0.013611111
179851,269,0,0.442744,0.5,0.133333333,0.017777778
179871,269,1,0.0133,0.5,0.133333333,0.017777778
179891,269,1,0.512968288,0.5,0.15,0.0225
179901,269,1,0.643856635,0.5,0.166666667,0.027777778
179921,269,1,0.272537206,0.5,0.183333333,0.033611111
179931,269,1,0.416768685,0.5,0.2,0.04
179941,269,1,0.506869199,0.5,0.216666667,0.046944444
179951,269,1,0.545570155,0.5,0.233333333,0.054444444
179961,269,1,0.638325843,0.5,0.25,0.0625
179971,269,1,0.579407191,0.5,0.266666667,0.071111111
179981,269,1,0.431608295,0.5,0.283333333,0.080277778
179991,269,1,0.675974606,0.5,0.3,0.09
180011,269,1,0.44311936,0.5,0.316666667,0.100277778
180021,269,0,0.33595371,0.5,0.316666667,0.100277778
180031,269,1,0.591191491,0.5,0.316666667,0.100277778
180041,269,1,0.512072287,0.5,0.333333333,0.111111111
180051,269,1,0.446098082,0.5,0.35,0.1225
180061,269,1,0.592273,0.5,0.366666667,0.134444444
180071,269,1,0.48128234,0.5,0.383333333,0.146944444
180091,269,1,0.521952952,0.5,0.4,0.16
180101,269,1,0.297985,0.5,0.416666667,0.173611111
180111,269,1,0.539808048,0.5,0.433333333,0.187777778
180121,269,0,0.636294597,0.5,0.45,0.2025
180131,269,1,0.508763625,0.5,0.466666667,0.217777778
180141,269,1,0.630686248,0.5,0.483333333,0.233611111
180161,269,1,0.146404844,-0.5,-0.5,0.25
180171,269,1,0.299743813,-0.5,-0.483333333,0.233611111
180181,269,1,0.39235944,-0.5,-0.466666667,0.217777778
180191,269,1,0.425328989,-0.5,-0.45,0.2025
180201,269,1,0.396163944,-0.5,-0.433333333,0.187777778
180211,269,1,0.395093262,-0.5,-0.416666667,0.173611111
180221,269,1,0.511419046,-0.5,-0.4,0.16
180231,269,1,0.400252,-0.5,-0.383333333,0.146944444
180241,269,1,0.376324128,-0.5,-0.366666667,0.134444444
180251,269,1,0.364614682,-0.5,-0.35,0.1225
180261,269,1,0.353305491,-0.5,-0.333333333,0.111111111
180271,269,1,0.33034321,-0.5,-0.316666667,0.100277778
180281,269,1,0.417497816,-0.5,-0.3,0.09
180291,269,1,0.354989339,-0.5,-0.283333333,0.080277778
180301,269,1,0.318626354,-0.5,-0.266666667,0.071111111
180311,269,1,0.516591577,-0.5,-0.25,0.0625
180321,269,1,0.552234528,-0.5,-0.233333333,0.054444444
180331,269,1,0.445997806,-0.5,-0.216666667,0.046944444
180341,269,1,0.421564978,-0.5,-0.2,0.04
180351,269,1,0.204313656,-0.5,-0.183333333,0.033611111
180361,269,1,0.458710901,-0.5,-0.166666667,0.027777778
180371,269,1,0.559171616,-0.5,-0.15,0.0225
180381,269,1,0.451308411,-0.5,-0.133333333,0.017777778
180391,269,1,0.578260495,-0.5,-0.116666667,0.013611111
180401,269,1,0.503764213,-0.5,-0.116666667,0.013611111
180411,269,1,0.39299212,-0.5,-0.1,0.01
180421,269,1,0.542513715,-0.5,-0.083333333,0.006944444
180431,269,1,0.504578197,-0.5,-0.066666667,0.004444444
180441,269,1,0.570346147,-0.5,-0.05,0.0025
180451,269,1,0.60308375,-0.5,-0.05,0.0025
180461,269,1,0.477129,-0.5,-0.033333333,0.001111111
180471,269,1,0.439179,-0.5,-0.016666667,0.000277778
180481,269,1,0.678727,-0.5,0,0
180491,269,1,0.611301,-0.5,0.016666667,0.000277778
180501,269,1,0.499793119,-0.5,0.033333333,0.001111111
180511,269,1,0.467490837,-0.5,0.05,0.0025
180521,269,1,0.584863772,-0.5,0.066666667,0.004444444
180531,269,1,0.504180199,-0.5,0.083333333,0.006944444
180541,269,1,0.368716965,-0.5,0.1,0.01
180551,269,1,0.613910571,-0.5,0.116666667,0.013611111
180561,269,1,0.54164711,-0.5,0.133333333,0.017777778
180571,269,1,0.595734079,-0.5,0.15,0.0225
180581,269,1,0.51680792,-0.5,0.166666667,0.027777778
180591,269,1,0.458042541,-0.5,0.183333333,0.033611111
180601,269,0,0.46360152,-0.5,0.2,0.04
180611,269,1,0.518027953,-0.5,0.216666667,0.046944444
