"","b_(Intercept)","b_showprog_c","b_progress_c","b_progress_c2","b_reward_c","b_showprog_c:progress_c","b_showprog_c:progress_c2","p_(Intercept)","p_showprog_c","p_progress_c","p_progress_c2","p_reward_c","p_showprog_c:progress_c","p_showprog_c:progress_c2","sim","N"
"270",492.8998098538,-8.43611084321711,54.903087137397,-91.002934978091,9.23072881233055,-41.7754496916179,-112.778300431982,2.01201052191061e-29,0.0941048840284582,1.46351588882628e-21,3.04521788913356e-05,0.00600593031312984,0.000263990151911586,0.00971327469459621,70,15
"271",482.113785723113,-8.2853196502677,47.0832324189108,-57.9134083448589,2.14481061515783,-33.7204928865987,-158.617864197581,8.51967317688711e-28,0.0945634419941173,8.15841495862938e-17,0.00692918638006376,0.516064372662023,0.002742878914409,0.000218889715399026,71,15
"272",501.719891980362,-7.71268649481034,54.2772040147825,-38.9830621465582,11.3729275572517,-53.0536282372203,-98.9566536195901,3.58759678555198e-21,0.125580954881072,3.83357146897118e-21,0.0735432719577469,0.000707459247847419,3.58585062016985e-06,0.0231530530094856,72,15
"273",503.288763391589,-18.1520538688719,41.6992662573049,-45.4276574246302,10.5280344617673,-42.0967280288527,-39.4438303361847,1.35485277780622e-25,0.00021692461781252,8.56582333939542e-14,0.0322917452093386,0.00128597869837464,0.000158634476704235,0.352558710412677,73,15
"274",508.728490977783,-13.7698203109716,51.7769427399648,-53.2348221906342,12.5280593011311,-67.7918833834643,-42.4242286439158,1.5531628305779e-20,0.00598151611519677,1.34805813862333e-19,0.0140250737165965,0.000176466304406552,2.71084660283137e-09,0.327471299282606,74,15
"275",490.923580809303,-13.9114932136378,39.6604983440586,-60.2819515090278,10.3031908633193,-57.2068484561316,-35.9334672917244,8.53258385392203e-27,0.00532016181397009,2.98925515969421e-12,0.00524731952646964,0.0019583158419811,4.6321769262123e-07,0.405189323089965,75,15
"276",498.203580158808,-9.54162863310015,53.3925629412462,2.76555917478767,10.5147094511847,-47.696227381595,-127.603099919306,4.63337419083495e-22,0.0589856398836582,2.17320981594712e-20,0.899305927405114,0.00180428985964652,3.28205947068966e-05,0.00352840644533053,76,15
"277",506.943456746591,-7.00531046239906,54.2703332878017,-77.6534954957745,7.14691020834675,-56.9215897575708,-107.624859688938,1.85583158972194e-21,0.166327392394397,6.14141539539163e-21,0.000394505487852382,0.0341557558977929,7.61117936338433e-07,0.0140157168535048,77,15
"278",509.687363552565,-5.31188292704819,49.8876153758229,-75.6414695040456,6.43094161370936,-52.0901368227804,-137.899209049495,6.83334652751213e-26,0.294249567829915,6.04650401563643e-18,0.000561276861767417,0.0568043224233536,6.08370872615508e-06,0.0016613022296427,78,15
"279",518.008589117435,-4.45969674359456,45.3564104986866,-80.4045001534875,7.86915521935259,-48.6523853605152,-153.876427166355,7.67904070907948e-25,0.367370399802975,9.07808875478335e-16,0.000174740810184496,0.0170534892460318,1.52311478566612e-05,0.000328792780022777,79,15
"280",498.967679696071,-11.0708985199252,56.2657355518907,-99.3814477724282,4.45749979853495,-49.8345248749737,-122.631052445626,4.79281385625349e-19,0.026820251345739,7.01576295404276e-23,4.45414735323956e-06,0.180956081947853,1.16065916211092e-05,0.00459908315094336,80,15
"281",490.31438519931,-17.1704404567697,49.7857252028582,-56.1975791082452,10.0791032137433,-44.3962757271243,-14.382662611371,3.86971574921838e-21,0.00063766113192929,3.86433095130339e-18,0.0097532762335406,0.00262774397165872,0.000101172214091749,0.740741074791951,81,15
"282",493.972346029139,-8.93871451046234,64.9434018463472,-61.4369507616201,13.3645088645322,-43.2143724668644,-111.51553141253,1.63321249369901e-26,0.0705313699281615,1.87972522541926e-30,0.00407747732861115,5.05483200212815e-05,0.000119419479512559,0.00913728871287783,82,15
"283",504.828769940038,-13.2806643714608,50.2978165572164,-62.6964514949211,15.418785528054,-48.8723101560293,-94.4909196992023,1.82706344843376e-23,0.00753813890226755,7.37921213356988e-19,0.00355107021299778,3.32278989664576e-06,1.51187427598904e-05,0.0279796051090849,83,15
"284",503.005455022667,-9.01626245370502,44.4983957658835,-101.628131670454,8.67907850990613,-44.4191713538822,-121.721592497834,6.64822100200004e-23,0.0681630078824179,2.88202959676223e-15,2.07849471976853e-06,0.0084504214151133,7.69095800816142e-05,0.0044435046923992,84,15
"285",496.369994577592,-15.7933390632792,47.9564384901151,-23.7435725584402,7.63791252178761,-47.6787119468097,-69.9627159382454,4.10285064899685e-19,0.00166055556068947,5.47316380709086e-17,0.274143583308882,0.0224436875428853,2.9258728619257e-05,0.107180360028284,85,15
"286",496.049646782225,-3.51925027684838,55.1224848302042,-45.4891628437633,14.1082976287564,-51.0736521346828,-106.538192968997,4.55516487769642e-27,0.491112176134178,3.7188879233602e-21,0.0397219121164517,3.52524515918485e-05,1.10845268331399e-05,0.0160354875630553,86,15
"287",494.855349110633,-7.13947134558665,51.690443667414,-84.0102590806024,6.32712060569387,-65.6763258958931,-131.26804865563,1.87963235491248e-20,0.14776437759921,4.40898098590835e-20,8.37996151098777e-05,0.0543053593571409,4.89117264579696e-09,0.00211064912375212,87,15
"288",503.731238134774,-6.73784846907034,53.4217386150758,-41.5645700505152,14.1538286473302,-39.2873986126605,-136.802048014257,3.05505397659291e-20,0.18329799141823,2.50244555933034e-20,0.0578097229544682,2.79885779532496e-05,0.000638716142841553,0.00180422232269494,88,15
"289",502.346340891654,-18.7814321294407,40.8724748068727,-9.98763395596578,7.60445428307039,-58.1237795331915,-32.9281155335089,1.36479751168873e-21,0.000153603054741402,4.61906770492471e-13,0.641412000377133,0.021399331912624,2.54429091262532e-07,0.442663927521025,89,15
"290",497.769075319688,-12.8070540724613,44.5889028603016,-35.9324188261538,11.4157568234189,-36.1139728615311,-96.3831533325134,3.33810260491671e-21,0.0110125826896968,8.05431379194842e-15,0.0991171445731555,0.00067693864796573,0.00159751044116033,0.0270041489367062,90,15
"291",501.526929055789,-14.3936374463064,46.3944076244218,-84.810925876298,11.2463614587543,-55.8176527754806,-90.6310076803305,2.93906811259189e-21,0.00370096514136067,2.2767956454183e-16,7.77561957144059e-05,0.000669167575748216,7.36403852324605e-07,0.0346156354749781,91,15
"292",502.585105709949,-1.49759863407148,42.0898043626993,-52.5149098280343,8.70357300625456,-35.8742493510984,-128.268847495123,2.13002820857569e-21,0.759884620903419,4.85405269500814e-14,0.0132789452186357,0.00772927962694866,0.00127335125492443,0.00249910196336747,92,15
"293",497.852969205088,-19.7065652690197,45.6407189572893,-75.6006049317759,11.5818809923785,-49.4841771624277,-49.282514848901,1.88477509049992e-28,8.38269771694294e-05,1.28329647973336e-15,0.000485698610486833,0.000522327375197749,1.37095119833269e-05,0.255156740040053,93,15
"294",494.329601621861,-15.2700442556455,52.6666480002707,-59.9705650479386,7.43365472411563,-70.1195246600924,-100.045734471186,3.1363843737894e-23,0.00229167938238764,3.10680686882931e-20,0.00562884015861204,0.025877362453486,7.52015917984128e-10,0.0209005694309775,94,15
"295",503.39864227161,-8.45435425482784,55.699745780281,-82.5929554575231,11.7299420259625,-58.2931456740737,-87.7334273865409,1.01922621102833e-23,0.095084061917878,6.25728873600172e-22,0.000165775830889798,0.000515884651416632,4.18388074134481e-07,0.0453164717443284,95,15
"296",494.42984925435,-15.1792195165433,58.8198901374117,-23.9963433964056,8.19665521974305,-50.9376237931773,-87.4467224401371,6.18502376534901e-23,0.00260556396418589,1.8290545049189e-24,0.270994222110012,0.0146949567353232,8.74107706737877e-06,0.0449296222840199,96,15
"297",506.871704243576,-9.60919568540076,50.2916286238032,-101.128826935785,13.325157205483,-58.8918835322838,-51.7703514893154,6.85004013015144e-32,0.0606004852072947,7.48996818242453e-18,5.13929831625683e-06,9.58975385274081e-05,4.26646204799213e-07,0.242596063456818,97,15
"298",489.845266218587,-7.42771710052533,54.1564691048001,-93.2205014278916,9.89656881829192,-51.2598878332727,-118.415284526327,5.87657643077909e-23,0.129404411178815,3.79565469340078e-22,1.11327383630841e-05,0.0024455847733062,4.16922708114983e-06,0.00522254848615602,98,15
"299",493.425843309879,-10.3440121789082,44.5719403497798,-56.4653761726391,7.55264522983721,-39.4633185102403,-96.7017076965632,1.43701723029742e-21,0.0429918934051848,1.98462969309023e-14,0.0106769924791501,0.026631264336355,0.000677634115837894,0.0287818420194071,99,15
"300",510.169351183319,-7.91891255128296,50.1671443713281,-53.7881177336607,10.8970388029847,-50.3759772926743,-77.5704406951896,3.36055231972511e-21,0.113163360471715,1.45493397701414e-18,0.0129016962945251,0.00108032975425224,9.30548253235778e-06,0.0729246699267246,100,15
"301",496.69412812198,-7.10651425801347,54.1350059417524,-64.2959744078115,9.16441978421399,-60.2255231620485,-91.3898255786468,3.78374573777653e-28,0.10665467584656,5.25281511934066e-27,0.000744812391436221,0.00180546725125609,1.84382630919598e-09,0.0165051070881218,1,20
"302",507.904685137592,-15.1579281637768,52.901740203784,-56.4188098416241,11.9605938542764,-43.9560687238753,-76.2149999751476,1.56092307564778e-31,0.000401765807304878,2.79720582913945e-27,0.00232550152650804,2.80769557904391e-05,6.25357831891946e-06,0.0396506036030733,2,20
"303",506.465353915225,-2.98030561692812,44.7219713896361,-38.5686129804491,10.3507696248699,-50.6948439144892,-170.91812576604,7.29344983099216e-32,0.496431987163694,3.50557428104224e-19,0.0419501507926211,0.000397568188336728,3.61870279335535e-07,6.69717970910036e-06,3,20
"304",498.484676364336,-11.5688257830014,50.7448445078913,-48.7127556016906,7.06620406214155,-68.4972305740435,-72.1893873811825,2.28337528787789e-36,0.00813937521752632,2.64662994300335e-24,0.0100076928859939,0.0153011827421393,5.76069139641381e-12,0.056298954875843,4,20
"305",506.270980300586,-17.9566990165372,40.507654576933,-69.1334408801288,5.39791191126528,-62.0912270469049,-41.7365242650051,8.45420513538145e-34,3.23858488022053e-05,1.78372769928912e-16,0.000216322833705541,0.0606864235605092,2.59439553503274e-10,0.263851615694962,5,20
"306",517.358027766157,-7.18058054246469,55.3405239430932,-64.1802601293574,9.75142489648969,-46.5256086651055,-68.0717536411877,6.64185683161588e-31,0.0991824019968622,9.83491064106354e-29,0.000661997152198249,0.000785064461521313,2.60024066294725e-06,0.0708497783945073,6,20
"307",492.856967116953,-8.63493819019429,45.85704640649,-41.3992279404014,11.4368340869248,-53.5907222333284,-120.160159485227,1.05518476661916e-26,0.0467220259703369,1.98987024572479e-20,0.0275326014578755,7.82402817776491e-05,5.681508946961e-08,0.001386454072497,7,20
"308",496.328260430081,-6.41534999376464,54.9242300428116,-88.7801616583226,6.55074876215187,-39.1550639150037,-173.932571150496,7.3725790963477e-33,0.142854636074073,4.74026078952765e-28,2.83996531831581e-06,0.0248046482692437,8.29800460591872e-05,4.50479616435932e-06,8,20
"309",499.668394169684,-11.1399023255671,55.6331942706055,-56.38360849015,7.33833771040031,-62.0236084696906,-37.4830459025184,5.2013228146913e-27,0.0120961872881593,5.22020272014586e-28,0.00333184490599717,0.0131346884317046,8.11448098308823e-10,0.329025875010638,9,20
"310",503.035640272535,-14.4178062144958,48.2016871696578,-49.0980040295392,8.22809989173969,-57.0570166832592,-76.6993747271237,5.37219894422546e-28,0.000807577517497567,9.13488192400223e-23,0.008348920039531,0.0041178456450378,5.48437332197296e-09,0.0393508249912455,10,20
"311",491.050715711502,-6.64586200297136,46.027722119097,-30.0305664155644,10.4292938361833,-59.7847492402352,-110.465463678102,1.27151946694519e-25,0.132363346053707,6.20534222626642e-20,0.11600951240609,0.000398266538600628,2.65903710971873e-09,0.00385374918913155,11,20
"312",502.797425480408,-17.3745522808125,49.4852707374033,-51.0233475328336,9.52811075299541,-46.4901824741879,-25.0404283962439,1.58553441839464e-34,7.61541210243918e-05,4.98715896416082e-23,0.00721781528285475,0.0011301499055031,3.15532979551238e-06,0.509585275600558,12,20
"313",501.757402105182,-13.6582987799478,54.2224190794173,-46.0220347461747,6.12621956275459,-44.7874788393115,-97.0622914381605,1.00721492943986e-29,0.00179378452973963,1.86350962313655e-27,0.0150006718565048,0.0355676938412539,6.58732464989651e-06,0.0103209788181197,13,20
"314",505.184983523099,-7.03289404985056,54.6520565188062,-93.0731213534399,5.01405720145579,-31.7733685179727,-87.3792136870596,4.20549808246694e-31,0.106340501550403,4.5286646417342e-28,8.04955207349618e-07,0.0841093148919354,0.00131970549841869,0.0204245141241988,14,20
"315",499.359028004267,-13.9235964069733,48.0763219390837,-51.4528780973227,13.0627397972493,-32.1555745804963,-107.80771407796,3.04661719674486e-27,0.00143991047565729,4.9685471720714e-22,0.00648478037811232,7.3609499278159e-06,0.00119186286048242,0.00434764117295885,15,20
"316",501.257104388786,-16.6640227091298,48.7714086933923,-85.495021881492,12.07677030987,-64.604702997193,-66.9454022412747,1.80265618820758e-31,0.000100222665466258,1.79937616773108e-23,3.9942804023329e-06,2.34550391416019e-05,3.31903436724413e-11,0.0707230152406549,16,20
"317",505.943619142906,-21.0037615666742,49.5474622868022,-37.8149292223134,11.0200457788142,-54.5505159396463,12.2426500520133,3.465620097448e-29,1.31253165117836e-06,1.35794417092428e-23,0.0438726607234197,0.000138929141003124,3.17793481847996e-08,0.744199717637078,17,20
"318",505.632642679656,-6.11182285151412,43.3241993713992,-61.82204059998,3.39983392167903,-67.3389360049144,-127.629859022163,3.06409277514715e-31,0.158104281440041,1.66457551060062e-18,0.000971771902249871,0.238774106656708,8.33363097314443e-12,0.000662174478357888,18,20
"319",502.741970800688,-10.9587154013693,51.3338040314958,-65.1611630181937,10.3066627236232,-33.5512968659151,-78.7529048151848,4.88505436092519e-25,0.0104188863527466,7.65986366846651e-26,0.000432219925692834,0.000302216275923736,0.000554651336853282,0.0333587741057727,19,20
"320",502.186039276893,-3.44966986298773,50.5587138887038,-51.4583989754507,8.82833136546542,-42.6112488547993,-106.360179483378,2.71097910551964e-28,0.428036430098235,2.53996306351225e-24,0.00630052290577199,0.00235188894257349,1.65229687577397e-05,0.00475707004883946,20,20
"321",500.050771960309,-15.5042551946608,50.1257767382447,-48.3975186110392,12.8379081435485,-39.2363816798631,-58.1242132517932,5.23997496365075e-32,0.000348324429477373,3.81267034889194e-24,0.00984210779718662,8.93470403470484e-06,6.74052598200776e-05,0.121045288338286,21,20
"322",502.316886040552,-10.0327167976402,60.1308248815447,-47.941857401506,8.0134654019215,-46.7502447697424,-142.562930262671,1.11529397791458e-30,0.0219152482504713,3.12843090567638e-33,0.0113655987539731,0.00602986717461488,2.61435635936061e-06,0.000168547131353913,22,20
"323",499.195109198021,-10.6405075336616,52.1645999974251,-83.1112469516099,11.6613815773811,-21.4368184821157,-143.400732812732,9.73476689976724e-28,0.0138625664212482,4.23586873747507e-26,9.01156353961815e-06,5.25234075173021e-05,0.0290021631358653,0.000127576444981913,23,20
"324",505.718138415147,-12.9542749375263,50.5855564033235,-97.2299427264792,9.12317476143971,-58.9994602263881,-46.9619580304405,6.61590554462981e-29,0.00312242756211203,4.73516104590918e-24,3.01355800951447e-07,0.00179240951460412,3.22638468733728e-09,0.215454030476278,24,20
"325",500.420575015388,-9.84110956532091,52.9186918736078,-65.4196238797659,4.35078099339563,-56.7407095103628,-119.038972625805,5.50949714470885e-31,0.022661666379174,7.18413168718767e-27,0.000464143902568844,0.13054180532243,7.53955606654964e-09,0.00144618282434768,25,20
"326",504.316470826942,-10.4181891027303,51.5276711865738,-75.4909555472742,6.89578329675697,-55.8656880379862,-80.9002857338353,3.52165178206204e-40,0.0170355129658602,4.70199851239096e-25,6.49599554636236e-05,0.0178153336510284,1.83581073906175e-08,0.032242922715363,26,20
"327",495.884156275704,-7.59110916255303,68.1482035115606,-52.6221130657972,6.78507545546799,-45.1758870494623,-98.1219847478873,2.15006531214725e-24,0.0802768642418642,1.06142099148459e-42,0.00508087856422385,0.0190124543521015,4.65476896041251e-06,0.008991172892598,27,20
"328",500.587265423552,-14.6751328284863,39.8749516854149,-61.6491335731181,11.4586068340756,-61.6402593848603,-19.8275160545494,1.00715834292033e-27,0.00061698010828155,3.05936609917649e-16,0.000884441848062021,6.06317532466672e-05,2.54262435781206e-10,0.592663805707787,28,20
"329",507.634751328235,-1.4364138028383,43.0049841536194,-115.251238777434,8.87979322387636,-35.8655094782107,-161.751451692491,5.18206950586595e-27,0.736905347676653,1.11375749303025e-18,5.03511706889291e-10,0.00184306619788149,0.00022287997526527,1.25464444149117e-05,29,20
"330",501.21683279111,-10.7856505120723,58.546510182645,-58.5858124804612,15.8029446261072,-66.6934364994074,-49.5864805491904,2.43700706034391e-25,0.0140356570848652,1.94495631143867e-31,0.00204602353805652,6.92017329881522e-08,2.46231663212723e-11,0.191741998808395,30,20
"331",500.273319506376,-12.6730172440491,45.3162726241797,-63.7878628415486,9.28076705698122,-42.5432938898577,-108.158091134189,1.41932137887492e-28,0.00307480420845143,1.61290536428851e-20,0.000574490571132995,0.00114538853298817,1.22037960483852e-05,0.00350266109754105,31,20
"332",499.731946257184,-9.97910192706475,41.4403585789682,-48.5650856281046,13.3166039864866,-45.2588427488375,-94.5800070494859,4.92221309644627e-26,0.0205289096671636,3.07077423508079e-17,0.0091690406280375,3.58468120151715e-06,3.78162284148241e-06,0.0111704672099108,32,20
"333",509.152146453437,-11.1864054031082,52.8679566842776,-18.2963521854562,13.1860018242677,-49.3308532354083,-74.4859004020539,1.96698914394878e-30,0.00878307981121641,2.11596585981353e-27,0.321706230320115,3.64412083501755e-06,3.69665985080594e-07,0.0437155801083846,33,20
"334",503.37938569442,-12.7494699113058,52.637785727437,-57.5659311580894,9.15739497151422,-50.2216150182363,-81.6701538751624,7.81463674037162e-29,0.00374270480542207,9.99257582606766e-26,0.00248220246941416,0.0017845989050674,5.04096713441715e-07,0.0318181843842546,34,20
"335",496.332441756839,-1.92817951270423,53.2406920254086,-80.4654657600896,9.782914180358,-55.6591869277822,-204.881518266918,7.85283054272258e-31,0.64979099926861,5.14276586699005e-28,1.21199336448333e-05,0.000551853786663331,8.30478267060038e-09,2.59314245179923e-08,35,20
"336",502.032331450402,-4.59635230166627,47.3385366164828,-70.1070638734987,13.9011302033602,-32.1804762095714,-119.492562069907,3.55485443002454e-30,0.283619891175872,3.68870187992341e-22,0.000158338816225951,1.17609471801692e-06,0.000952068338923582,0.00128192413822523,36,20
"337",495.078161909426,-8.78987639703269,51.3938434914696,-73.8853572987984,4.21558237457986,-52.3030791885014,-119.08090198139,1.43041244555685e-31,0.0403292830123885,8.5887702249144e-26,6.85439670362572e-05,0.140074728435152,8.04768765294952e-08,0.00133082811661356,37,20
"338",503.218512129275,-10.6129607290309,54.0940154018548,-81.3227598758996,12.8638063127165,-58.0460482040712,-71.1166344947482,3.59375535903249e-27,0.0150953580991134,2.09042311398177e-27,1.6985423464351e-05,1.00508615035944e-05,5.07805952042983e-09,0.0598111456690281,38,20
"339",498.106244187912,-5.92092739920528,51.1193798470382,-66.5498311200378,8.49545117202219,-46.6433625332519,-85.099890662322,1.85384257725785e-27,0.170500527225009,3.5765440179229e-25,0.000372547572532599,0.00318324290767448,2.03571549015525e-06,0.0228290407537257,39,20
"340",503.307759237219,-12.6572084788277,54.3197417496172,-60.0647984140384,12.7354512091936,-48.0930270911356,-94.938477634191,1.19534621792329e-38,0.00394635414429433,2.39346027146693e-27,0.00156998395088246,1.36793658393135e-05,1.43919615705868e-06,0.0124555638371232,40,20
"341",499.380047387601,-14.2219224274129,53.8916778819899,-68.9102542404103,12.1756950798685,-46.7241090847892,-57.8447864228091,1.90381104783484e-28,0.000826186636433158,1.32508594775621e-28,0.000180761158848746,1.75877434194961e-05,1.33159424952069e-06,0.115822021304067,41,20
"342",503.708343269602,-13.8604554940851,39.7141180677781,-70.2988441941913,10.0624435524183,-48.2449880470388,-69.9857108353459,6.28582492168839e-27,0.00121554085616262,3.92569936217923e-16,0.000149449871956961,0.00042586823274377,7.21067917387491e-07,0.0589434326324558,42,20
"343",493.751563582304,-3.91434679478349,46.6456055504073,-41.4472378795163,9.02224708920422,-45.9801303574066,-124.691088710294,1.20271592378657e-29,0.367739112899773,4.9397304756868e-21,0.0275232352435866,0.00184952340759072,3.24908905292269e-06,0.000918896243182352,43,20
"344",494.317854997301,-8.42071542597218,53.2417827848411,-56.5161833801334,10.5594514095269,-61.9678509861383,-77.2051379447687,1.11072830341385e-30,0.0504500321319295,2.51073558808612e-27,0.00241526486497801,0.0002346872072246,2.49198252906607e-10,0.0382002946924036,44,20
"345",508.850413210824,-9.4171261114438,57.1066421497113,-95.6760825041997,14.1113624873324,-56.2776320606251,-116.840318873086,8.77371077693213e-26,0.0300369548571691,1.1640857285729e-30,3.59227731908832e-07,1.09959861231167e-06,1.18612185863832e-08,0.00186935197309047,45,20
"346",502.683896984469,-15.0870711611796,43.8300224828814,-56.1486625753303,9.67267985307309,-51.114468965401,-99.738672642971,4.65013551216999e-27,0.000501518785456662,7.09293739194076e-19,0.00275290828857082,0.000815304302541555,2.12369138084994e-07,0.00782597634224312,46,20
"347",497.200836930451,-9.2628301621073,52.1749037102771,-43.3723101824879,8.67671846406219,-54.9784868345793,-129.635832911725,1.77572582298496e-31,0.0335253977723519,9.80699453812989e-26,0.0214138157172837,0.00281873860820245,2.87610680638986e-08,0.000588243598188341,47,20
"348",498.15555116035,-9.93262020088848,54.9832432218185,-56.597961199351,8.25496093912356,-64.5990416190339,-88.6277040932358,6.08200678250801e-30,0.0229371956131532,2.9875684686213e-28,0.00274332846239986,0.00457258459899929,7.93155889926162e-11,0.0190023796376487,48,20
"349",501.716939796439,-8.41618394651678,56.7129152927521,-32.8098979891695,5.68621776546459,-38.3844343200643,-121.756378415997,2.41380548610538e-27,0.0533550848583539,4.61271796239834e-30,0.0816804955726484,0.0501769706928615,0.000105202152669805,0.00124147403626018,49,20
"350",508.597220595107,-10.8159209266454,48.7655848768413,-45.963937395693,16.6562349122659,-46.9855066359368,-121.253670990801,1.48464321431595e-30,0.0123394921966194,4.62695672262767e-23,0.0139722440405143,7.77243298394848e-09,1.7271065742933e-06,0.00118971745162921,50,20
"351",498.89574904721,-10.4816310479961,51.9149659827372,-88.3925541322739,17.534290155136,-43.4857542610654,-100.641718760657,4.10961216242742e-33,0.0152348326996003,6.3845300564229e-26,2.28668897178144e-06,1.19505635827009e-09,9.3936779166407e-06,0.00708664189148884,51,20
"352",492.352552772865,-14.258242605826,60.7837319839946,-54.1529536449782,6.80001096293403,-40.1870447240162,-77.594729841992,6.73063199589394e-29,0.000747037212361982,3.3644499608163e-36,0.00307258347479197,0.0158087476152123,2.86681234433899e-05,0.0338872581392443,52,20
"353",503.86701352468,-19.4529224316208,48.1268253293648,-63.9770687771799,11.1040546450226,-54.2488936112396,-24.9005857694121,9.57138815461392e-31,5.08806183466449e-06,4.21044576348202e-23,0.000522570569730679,9.32995628246955e-05,2.16111504901218e-08,0.499371452864012,53,20
"354",502.995010764345,-10.7842123147685,53.2791530573422,-31.4776945791171,9.6653459039684,-51.9106344944853,-114.932514558779,8.74191680530658e-33,0.0138009604956468,1.65447086956092e-26,0.0965894913919327,0.000931929376193463,1.84627410515725e-07,0.00242571573643535,54,20
"355",503.779923109097,-9.89183745130314,47.6103163010714,-75.9200010863236,9.94741142879594,-56.0472046343776,-82.8206605423081,4.55634272210743e-27,0.0190820066639994,4.66478235439401e-23,3.24385517158517e-05,0.000407524671565829,5.22142140634427e-09,0.0233219801500512,55,20
"356",499.600273897164,-16.7109287400949,40.0789040538711,-73.5014265695308,13.738267077247,-43.6251182426528,-29.0287619441296,3.52154892751035e-28,0.000116418970554006,4.71455706984857e-16,8.94123368463952e-05,2.0216080604696e-06,9.45697203049766e-06,0.438799901033033,56,20
"357",495.499284785186,-16.1384286236656,49.8505295581148,-72.4838075231071,8.59924822732251,-37.4314781378091,-45.2667920053829,2.68719971894163e-31,0.000205539772273125,8.88130167675216e-24,0.000116428276081679,0.00299338430204071,0.000149677323720635,0.228540786474265,57,20
"358",498.025247983634,-11.6588491471331,47.3305247125306,-47.9106543339291,10.5769078446959,-40.0933588067444,-98.551349729752,1.12275958644651e-26,0.00653301754751,3.63258415121271e-22,0.00978091280701897,0.000215022704189178,3.84016023762941e-05,0.00788319106113142,58,20
"359",496.944790683742,-7.27687466440005,50.0706782391123,-67.0265092453603,8.25767047596526,-50.3561418976491,-177.014131909003,8.6545612788263e-32,0.090931447915081,2.17159563535738e-24,0.000321594886653571,0.00400989456683339,2.66825270214769e-07,2.05735839558002e-06,59,20
"360",501.575883618807,-13.265083868556,60.449387737502,-77.5714742078,13.6903902919053,-49.6693581427858,-82.9429013913347,1.32622830718688e-27,0.00196846548193416,6.25896658802966e-35,2.89397215185156e-05,1.67591857544225e-06,3.41167208895863e-07,0.0252818929967401,60,20
"361",502.280088268989,-13.3909402533043,45.3672658287944,-50.2584781969853,3.32568446413741,-56.7077793610186,-107.348949168633,1.91491251932714e-26,0.00217653862669297,8.17482617044444e-20,0.00783035585018111,0.253220811295595,1.13490779886348e-08,0.00451277614981291,61,20
"362",498.876842657042,-12.0139142482474,40.2585159903011,-74.2156852921161,12.5446784726173,-44.8171384866752,-120.72812359445,2.18819419539183e-29,0.006112151117081,7.1601991987874e-16,9.1065539483342e-05,1.76446377934286e-05,6.75645625275477e-06,0.00145387117699279,62,20
"363",503.629496215893,-13.7828200605982,54.6101286416933,-68.0055491259225,12.5094355096511,-48.0605701275999,-131.459302781485,1.40404352777137e-27,0.00139021003890929,1.40229323547206e-28,0.000267218278097991,1.35500908855205e-05,9.32365050983207e-07,0.000426147975360032,63,20
"364",505.484153671735,-4.76192074085331,58.1558105387134,-57.3961772066894,6.81709921865526,-44.9466475514748,-130.961026705957,4.32488525822124e-31,0.269415197569158,4.18251736948642e-32,0.00210097809261186,0.0177117402160449,4.5179764665391e-06,0.000451065865741753,64,20
"365",506.325884258825,-16.0805342352567,51.7540287938822,-70.304233837489,11.4642864557378,-50.1807174540899,-78.0099015550384,1.69692173171374e-30,0.000235368742094246,3.25894276836851e-25,0.000202027889426373,8.37543109812096e-05,4.39508009606949e-07,0.0391186076202246,65,20
"366",505.759310746271,-9.98374601593579,60.8129169148527,-59.6246246577391,13.1518627061345,-33.3237940975027,-120.377384703805,3.27545396647818e-25,0.017865441661889,1.99067658397523e-36,0.00108105554939424,2.91067183555079e-06,0.00050099305897874,0.00096884159418824,66,20
"367",499.309518520789,-11.0597603186338,52.8941875216263,-59.7181641312897,5.67246984105704,-58.5225313264881,-107.438904072066,5.15717731718802e-27,0.0102488087869749,5.74041912223159e-27,0.00135716679112021,0.0481689546229138,2.32090663761936e-09,0.00395033547470748,67,20
"368",497.06360709244,-17.0258698400938,49.22471599197,-101.954407165338,8.54997522283383,-47.4225625623012,-104.306143642697,9.59702209893421e-34,8.32750838979611e-05,1.94485316862416e-23,5.26170143019612e-08,0.00302047567484155,1.40308412172011e-06,0.00531865858220029,68,20
"369",502.080071723077,-9.56576636484739,53.3171977125686,-53.8660215583486,7.74635247670183,-34.3056883409826,-104.471558994813,4.70527297585568e-31,0.0276717747967235,6.10949672496566e-27,0.00416352638797411,0.00747397449080145,0.000508323942331877,0.00545522921167392,69,20
"370",507.376798981723,-14.8337393223798,52.679841628478,-45.8333134510337,7.46439637165931,-42.0051757595998,-107.728402835308,6.14252633159031e-26,0.00066834535387877,3.45420172775984e-26,0.0150752201573327,0.0101904288575361,2.2210282433343e-05,0.00428862535116749,70,20
"371",492.039499337908,-5.48178746462903,55.6341950277323,-46.9609237884327,1.81960254749572,-55.7521005331931,-140.893150161267,3.06518770066458e-31,0.204216096013288,1.74908963257262e-29,0.0119562535978704,0.527164103684063,1.36649547122335e-08,0.000163988663237203,71,20
"372",501.070925358758,-6.20012299345866,49.1272805982471,-28.2736592072213,6.45153230823641,-53.0604251798152,-146.974364872091,2.51335651348797e-28,0.15568632262462,6.27157649793214e-23,0.134534172587241,0.0266829191700618,9.12515474304792e-08,0.000101539454942089,72,20
